CpG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
6026818128_R04C01	0.0	2.3316667	2.1996818	0.77069396	3.2148652	0.0	0.0	0.58402634	1.9548998	0.0	0.0	0.0	0.0	2.390562	1.7437232	0.5696211	0.020433467	0.0	1.0471289	0.0	0.0	0.0	0.09115696	0.0	1.0917829	4.7487583	0.0	0.0	0.0	1.7869248	0.0	2.5200055	0.0	2.6330476	0.0	0.22566414	0.0	0.0	1.538336	0.0	0.0	0.0	0.0	0.0	1.5236208	0.6199031	0.0	0.0	1.1066997	0.0	0.28471768	0.119528055	0.0	1.3963633	2.8180418	0.4958601	1.6172562	0.0	0.600037	0.642148	2.0901089	0.0	0.0	0.39080095	0.0	0.0	0.9626249	0.0	2.9820828	1.9004221	0.0	0.0	0.0	0.0	1.0366788	0.0	0.0	0.0	2.1102169	0.0	0.011247158	2.3424292	0.0	0.7625515	2.5619202	1.8337388	0.06956005	0.0	0.45467186	1.7548071	0.0	0.0	0.0	0.28658462	0.0	2.026543	1.496562	0.057955742	0.120315075	0.0065746307
6005486005_R06C02	0.0	3.730265	1.235764	2.0557256	2.9564245	0.0	0.0	0.15586376	0.0	1.918479	0.0	0.0	0.0	0.0	3.3314655	4.2525463	3.3071308	0.0	0.5583167	0.0	0.0	3.0732756	2.5845146	0.0	0.70231086	3.9447527	0.79378414	0.0	0.0	1.5998726	1.629503	0.21950793	0.71903896	3.6717887	0.0	2.8574603	0.0	0.0	3.456055	0.0	0.0	0.0	0.2623886	0.96594286	1.2574291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9654408	0.39807558	0.0	0.0	0.0	2.0249958	0.0	0.92631245	0.0	0.0	0.36800575	0.0	0.0	0.0	0.0	3.947727	0.026090622	1.2496977	2.9263413	0.0	0.0	0.16193414	0.56627786	0.0	0.08177531	2.1525633	0.0	0.0	3.5773318	0.0	1.4329779	0.0	0.0	0.0	0.0	0.0	2.5028963	3.2330296	0.6900487	0.0	0.0	0.0	0.0	1.2950506	0.0	1.6369829	0.0
6026818122_R04C02	0.0	1.367417	0.0	1.4796584	3.7276485	0.0	0.0	2.9641294	0.0	1.6727216	0.0	0.0	0.04367447	0.0	0.42204154	1.3445697	1.3176681	2.423986	0.0	0.0	0.0	1.8161526	1.2351971	0.0	0.0	3.9420342	0.2641344	0.0	0.0	1.269928	0.0	0.0	0.45887995	2.801578	0.0	2.1830602	0.0	0.0	2.1348786	0.0	0.0	0.0	1.1308362	0.6320864	0.0	0.0	0.0	0.5125179	1.8068955	0.0	1.4424553	0.20502925	0.0	3.7672803	2.5158901	0.14099479	0.18167496	0.0	0.39458358	0.0	0.34597015	0.0	0.0	0.0	0.0	0.0	2.5054893	0.0	2.468552	0.26927757	0.64245033	0.0	0.7810507	0.0	2.8445163	0.0	0.0	0.82552516	0.0	0.0	0.0	2.3078969	0.0	0.4068154	1.6632519	2.464642	0.45499945	0.0	2.8701582	1.2351745	0.66579866	0.0	0.0	0.9578781	0.0	2.6478736	0.070976734	0.919096	0.0	0.26520872
6057833134_R02C01	0.0	2.421713	0.8583107	2.76336	3.1319897	0.0	0.0	1.9905934	0.0	0.17842197	0.0	0.0	0.0	0.9339771	1.7660787	1.0022211	0.38168633	0.9254299	0.0	0.34793425	0.0	1.4215307	0.32793808	0.0	1.3538194	3.0713248	0.0	0.0	0.0	1.8603511	0.42199063	0.0	0.0	1.5473332	0.0	1.53648	0.0	0.0	2.2745826	0.0	0.0	0.0	0.0	1.0088226	0.5141623	0.0	0.0	0.0	1.2476647	0.0	0.286299	0.0	0.0	3.3157177	1.4631686	0.0	0.9862633	0.0	2.505784	0.0	0.0	0.0	0.0	0.43460798	0.0	0.0	1.8019346	0.0	1.711373	1.7644205	0.0	0.09463692	0.0	0.0	1.895236	0.91451705	0.0	1.3203095	1.5515411	0.0	0.011116266	1.7472129	0.0	0.0	2.2163124	1.4537144	0.38219666	0.0	1.8052769	3.0529475	1.1375136	0.0	0.0	0.2119987	0.0	1.6383655	1.7860932	0.8060844	1.4284196	0.72829294
6042324037_R06C01	0.0	3.6640418	5.9201493	0.8814434	0.79841554	0.0	0.0	0.0	5.376208	0.0	0.0	0.29826212	0.0	1.6968365	2.5419483	3.187532	0.0	0.0	3.4912837	0.0	0.12995243	0.21432877	0.117464066	0.0	0.0	6.73158	0.0	0.0	0.0	0.5448618	0.17258239	3.4911997	0.0	4.527699	0.0	0.0	0.0	0.0	1.121166	0.0	0.0	0.0	1.3360994	0.0	2.7458563	0.6899471	0.0	0.0	0.6666329	0.0	0.0	0.23399949	0.0	0.52713513	3.3077621	0.0	0.25918388	0.0	0.0	1.381053	5.9642944	0.0	0.0	0.8251934	0.0	0.0	0.0	0.0	6.848016	1.2114878	0.7486658	0.0	0.44609833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4938397	0.0	5.610997	0.0	2.4596362	0.0	0.0	0.0	0.0	0.060366154	0.7928238	0.0	0.04891181	0.0	0.0	1.9340291	0.0	0.0	0.0
6042324070_R04C02	0.0	0.83338773	1.2861462	2.4890795	2.8176312	0.0	0.0	3.3898797	0.9729824	0.62204695	0.0	0.0	1.0489888	0.6996012	0.8106308	1.4689269	0.25858933	2.3182878	0.43986368	0.29565763	0.0	0.6851549	1.0798779	0.0	0.0	3.5067601	0.45172596	0.0	0.0	1.5604687	0.0	0.0	0.14681149	1.727294	0.0	2.018754	0.0	0.0	1.0476761	0.0	0.0	0.0	2.122331	1.2772473	0.0	0.0	0.0	0.0	2.7238514	0.0	1.616048	0.0	0.0	2.9987702	2.6587963	0.0	0.90625477	0.0	0.5695621	0.9432821	0.49594402	0.0	0.0	0.06430149	0.0	0.0	2.2231112	0.0	1.736078	1.3579683	0.36764193	0.0	0.67550516	0.0	3.4323413	0.0	0.0	1.1694016	0.0	0.0	0.0	1.4930425	0.0	0.1526748	2.42873	3.2215304	1.2454062	0.0	2.5339622	2.3048587	0.41870642	0.0	0.0	0.5413687	0.0	2.743755	1.85568	0.52216625	0.0	0.5856626
6929718043_R05C01	0.0	3.915713	3.8664541	1.6074202	1.5571432	0.0	0.0	0.07106304	3.0789375	0.0	0.0	0.0	0.0	0.7593479	4.356206	4.033782	2.7079425	0.0	1.3124022	0.0	0.0	1.7939034	1.5659409	0.0	2.1431127	3.5344033	0.0	0.0	0.0	2.9828587	4.271003	0.0	0.05810356	1.7633595	0.0	1.608294	0.0	0.0	3.0591586	0.045843124	0.0	0.0	0.0	0.3771745	3.174903	0.05328846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.621004	0.20536613	0.0	0.3294325	0.0	3.3133807	0.0	2.7585077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.641345	0.37223434	1.0197415	2.290419	0.027851582	0.0	0.61488056	0.0	0.0	0.4228245	0.36650014	0.0	0.0	4.4322443	0.0	3.1971202	0.0	1.7254529	0.0	0.0	0.0	0.0	2.7915857	1.1799235	0.0	0.0	0.0	0.0	1.6588764	0.0	2.1826868	0.2910025
6042316157_R01C01	0.0	5.4215407	1.6064496	1.0668005	1.3927807	0.0	0.0	0.606215	0.0	1.7118688	0.0	1.7008033	0.0	0.88294697	3.1881325	0.6452532	5.002446	0.0	0.0	1.4554372	0.0	3.8388882	0.0	0.0	0.247824	3.7689433	0.0	0.0	0.0	0.0	0.80144954	0.6733122	0.7164011	4.085585	0.053272426	0.3664441	0.0	0.0	2.1365287	0.0	0.0	1.4200015	0.0	0.0	0.0	0.69066715	0.0	0.0	0.0	0.0	0.0	0.31804967	0.0	1.131171	0.0	0.0	1.095274	0.0	0.0	1.7006836	3.1739082	0.0	0.0	0.1825366	0.0	0.0	0.0	0.0	5.817193	0.46470165	0.4938984	0.0	0.30474043	0.0	0.0	0.5230087	0.0	0.0	0.0	0.0	0.0	5.508703	0.0	3.8114963	0.0	0.0	0.0	0.0	0.0	0.0	0.14380312	4.8718543	0.39431047	0.0	0.0	0.0	2.1318536	0.0	3.6912766	0.9555087
6004791006_R01C01	0.0	2.0460663	2.0776834	3.4144864	1.8840172	0.0	0.0	1.2062654	1.6290965	0.6367941	0.0	0.0	0.4129424	0.47891426	1.3856084	3.691413	0.81634605	0.71052504	2.3845522	0.0	0.0	3.1814451	1.214016	0.0	0.0	3.9412265	0.0	0.0	0.0	0.9556279	0.3655827	0.0	0.13704872	2.3642106	0.0	2.6182804	0.0	0.0	2.1203184	0.0	0.0	0.0	1.6231987	1.1613799	1.8180141	0.0	0.0	0.0	1.9747083	0.0	0.5214393	0.15462708	0.0	3.8760273	2.4066038	0.0	0.0	0.0	2.200832	0.0	0.0	0.0	0.0	0.72192574	0.0	0.0	1.3114816	0.0	2.624006	0.9678049	0.004909992	0.97923553	0.15845728	0.0	2.3042586	0.0	0.0	0.957907	0.66480374	0.0	0.0	1.7573133	0.0	1.4762449	1.4740033	1.7441716	0.7364166	0.0	0.21257305	2.3397121	2.5432463	0.0	0.0	0.0	0.0	1.6377189	2.159968	0.0	1.1045036	0.4060681
6229009060_R03C01	0.0	1.3996428	0.0	1.7987974	3.8015096	0.0	0.0	1.3899202	0.0	0.72418165	0.0	0.0	0.0	0.0	0.0	0.9814029	0.018492538	0.63197654	0.0	0.0	0.08347392	2.0495634	1.2293453	0.0	0.6967298	2.9971328	0.0	0.0	0.0	2.2649674	0.0	0.0	1.6783605	1.2694044	0.0	3.7175694	0.0	0.0	2.4242985	0.0	0.0	0.0	0.0	0.64801383	0.0	0.0	0.5097189	0.0	1.0012772	0.0	0.22833657	0.5149329	0.0	4.0973816	1.4855676	0.37714696	0.0	0.0	1.7585748	0.0	0.0	0.0	0.07428056	0.9548793	0.0	0.0	2.723525	0.0	1.3640101	0.73623943	0.1770711	1.1186299	0.0	0.0	1.1861182	0.15861773	0.0	1.2903193	1.5637758	0.0	0.0	1.6431775	0.0	0.0	0.9953289	0.8962836	0.72762895	0.0	2.3218212	3.5837793	2.679243	0.0	0.0	0.0	0.0	2.0103986	0.48492622	0.37456235	0.7117872	0.0
6004791010_R02C01	0.0	3.495593	3.2408986	2.5906754	1.9946337	1.5656185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5330839	2.5665116	1.1105304	0.79194593	0.0	0.3728311	0.0	0.9321854	0.3269062	0.7007637	0.0	0.8165973	2.7703104	0.3247099	0.0	0.0	4.538903	3.8794987	0.36308503	0.0	1.4253817	0.0	2.331612	0.0	0.0	2.5755408	0.0	0.0	0.0	0.0	0.9996035	2.4313111	0.34739208	1.2665513	0.0	0.0	0.0	0.0	0.2822559	1.4014812	1.6583161	0.27264833	0.0	0.63487816	0.0	0.9949764	0.0	1.5569468	0.0	0.0	1.696826	0.0	0.0	0.0	0.0	2.6629734	1.0212097	0.38958645	0.16396344	0.0	0.0	0.5678204	0.47511518	0.0	1.2437412	3.2654316	0.0	0.0	3.705548	0.0	2.5820765	1.2076793	1.2910619	0.7605617	0.0	0.0	0.8099656	1.8227725	1.5604815	0.0	0.0	0.0	0.0	1.3018513	0.0	2.5524096	1.6720934
6057833142_R06C02	0.0	0.13217731	0.44278622	0.43342268	2.8932996	0.0	0.0	1.0510864	0.16093707	1.6129034	0.0	0.0	0.0	0.0	2.3104553	0.74132013	0.88529134	0.0	0.0	0.0	1.6259577	0.14877415	0.4594984	0.0	0.08121815	3.227237	0.0	1.1760159	0.0	3.303217	0.0	4.1225605	0.08164692	0.53046656	0.0	1.5529113	0.0	0.19579053	0.90666956	0.7556045	0.0	0.041493356	0.0	0.0	0.0	0.25540543	0.0	0.0	0.0	0.0	1.2611505	0.0	0.0	0.8000822	1.4439845	0.0	1.1870241	0.0	0.0	0.19015884	1.3441839	0.0	1.9284371	0.0	0.0	0.0	0.0	0.0	1.415156	1.6627302	1.2578382	0.0	0.10200691	0.0	0.0	0.0	0.0	0.113383174	2.6274107	0.0	0.0	0.73565406	0.0	0.0	2.4260535	1.1415548	0.0	0.0	0.23609781	1.6051067	0.7062154	0.0	2.084558	1.5369453	0.0	1.1210561	0.0	0.0	0.0	0.0
6005486018_R02C02	0.0	2.3083441	2.3325038	0.7040849	2.645974	0.0	0.0	0.89533806	3.7927551	0.0	0.0	0.0	0.47345495	2.1792402	0.27306807	0.8372202	1.0939198	0.0	2.9130886	0.0	0.0	0.0	0.79979324	0.0	0.0	5.1643105	0.0	0.0	0.0	0.3722272	0.0	0.0	0.08563614	4.3292947	0.0	0.1072278	0.0	0.0	1.819833	0.0	0.0	0.0	1.2034512	0.0	1.4448802	0.0	0.0	0.0	2.6609871	0.0	0.0	0.5779486	0.0	2.6824484	4.1598253	2.0929406	0.9558115	0.30234718	1.0848354	1.5410166	2.015791	0.0	0.49576318	0.0	0.0	0.0	1.3502709	0.0	4.386934	1.8895044	0.5829053	0.14818728	0.094528675	0.0	0.66951835	0.0	0.0	0.0	0.0	0.16879153	0.0	3.5110853	0.0	1.6888564	0.8880193	2.4740272	0.2424519	0.104094744	0.10756016	0.20854795	0.0	0.0	0.0	0.0	0.0	2.5685513	2.52605	0.0	0.56259584	0.0
6004791004_R05C02	0.080203414	1.0142902	1.4189744	0.7144957	2.3960679	0.0	0.0	1.1977329	1.8613305	0.0	0.0	0.0	0.0	0.0	0.9757793	2.1015348	1.5430821	0.0	1.8144495	0.0	0.0	1.242466	1.0370035	0.0	0.0	3.680049	0.0	0.0	0.0	2.4506135	0.0	0.0	1.2447896	2.0712314	0.0	2.0255928	0.0	0.0	1.4578388	0.0	0.0	0.0	0.3449378	0.0	0.740154	0.72669697	0.29495382	0.0	1.6396668	0.0	0.8100059	0.5512347	0.0	2.7910385	2.4157162	0.548393	0.0	0.45677352	1.022849	0.0	1.2327528	0.0	0.82554305	0.2685671	0.0	0.7827183	1.010898	0.0	2.767206	0.5976734	1.2738562	1.2439115	0.0	0.0	1.0530244	0.0	0.0	0.6923164	0.9441178	0.0	0.0	2.2906945	0.0	1.3232329	0.9500849	1.9682622	0.0	0.0	0.613956	0.5708262	2.0138602	0.0	0.0	0.0	0.0	2.1846735	0.9070735	0.0	0.5844612	0.0
6229009066_R03C01	0.0	4.315515	1.7964344	3.1059494	2.6596408	0.0	0.0	0.0	0.04780674	1.7722032	0.0	0.0	0.0	0.0	3.933624	4.8579297	2.9968355	0.0	1.4414654	0.0	0.0	4.2334948	2.5386086	0.0	0.77531314	4.2404785	0.0	0.0	0.0	1.1559033	1.9270973	0.49994683	0.47398186	2.2712207	0.0	2.5099568	0.0	0.0	3.3523932	0.0	0.0	0.0	0.0	1.563955	2.1583037	0.0	0.0	0.0	0.0	0.0	0.0	0.20065212	0.0	3.291454	0.0	0.0	0.0	0.0	3.2313032	0.0	0.0	0.0	0.3186435	0.45049	0.0	0.0	0.0	0.0	4.5366697	0.33875751	0.88974094	3.6080184	0.0	0.0	0.0	0.19786286	0.0	0.462861	2.3006718	0.0	0.0	3.7529504	0.0	2.4249177	0.0	0.0	0.0	0.0	0.0	2.061513	4.7090096	0.9267249	0.0	0.0	0.0	0.0	1.7427449	0.0	2.50949	0.0
6004791020_R02C01	0.0	5.397554	3.7470312	1.1439937	1.6734684	0.0	0.0	0.0	0.62506104	0.0	0.0	1.0038657	0.0	1.9673929	3.6016023	0.0	2.3493397	0.0	0.39003897	0.0	0.0	1.3587046	0.0	0.0	2.776667	3.477202	0.0	0.0	0.0	3.6823978	5.5859203	0.09163332	0.0	4.389793	0.009064436	0.0	0.0	0.0	3.6414566	0.0	0.0	0.0	0.0	0.0	3.3592215	2.3653464	0.18451774	0.0	0.0	0.0	0.0	0.0	0.0	0.82524467	0.0	0.0	1.9015713	0.0	3.154213	0.0	4.8276663	0.0	0.0	0.6363449	0.0	0.0	0.0	0.0	4.4177094	0.56019306	0.0	0.0	0.0	0.0	0.0	1.8625587	0.0	0.0	3.2455118	0.0	0.0	5.0373416	0.0	3.9285345	0.1369822	0.0	0.0	0.0	0.0	0.0	0.0	6.078758	0.0	0.0	0.0	0.0	2.087819	0.0	3.6055632	0.5401087
6057833155_R04C02	0.0	3.3487878	0.0	0.5834366	2.9187334	0.0	0.0	0.0	0.0	3.5959232	0.0	0.0	0.0	0.0	0.3372693	5.4144864	2.1543715	0.0	0.0	0.0	0.0	6.353196	2.728427	0.0	0.0	6.214914	0.0	0.0	0.022246122	0.0	0.0	3.007357	1.3952894	3.5297122	0.0	0.88093376	0.0	0.0	1.8887949	0.0	0.0	2.6162028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8454924	0.0	1.0731452	0.0	0.0	0.0	0.0	0.0	0.0	3.2723098	0.0	0.0	0.0	0.0	0.0	6.5277147	0.0	2.3640409	1.1287904	1.373426	0.0	0.0	0.0	0.0	0.084528685	0.0	0.0	0.22434783	4.3788066	0.0	2.2567968	0.0	0.0	0.0	0.0	0.0	0.0	3.1073992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6042324072_R01C02	0.0	2.4539924	2.7481246	2.1658206	2.928568	0.0	0.0	0.0	1.3052101	1.421061	0.0	0.0	0.0	1.1671734	3.9548614	3.7695231	0.0	0.0	0.0	0.0	0.0	1.7699947	2.3077211	0.0	2.2280815	4.5800548	0.37742853	0.0	0.6667172	1.8963823	0.7775562	4.9439583	0.0	3.6632905	0.0	0.3413353	0.0	0.0	2.974252	0.0	0.0	0.0	0.87226176	0.85499895	1.8157821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4697354	0.6824117	0.0	0.5537224	0.0	0.1263622	0.0	2.2539082	0.0	0.0	0.3211894	0.0	0.0	0.0	0.0	4.2555847	1.7826891	0.7714653	2.0072663	0.23194647	0.0	0.0	0.19804084	0.0	0.0	3.3878582	0.0	0.7491212	3.0805511	0.0	0.25340533	0.4874339	0.0	0.0	1.0708025	0.0	2.1620855	1.9890156	0.0	0.0	0.0	0.0	0.0	1.2328119	0.0	0.09691095	0.0
6042324006_R05C01	0.0	5.089186	0.0	1.2499254	4.2083898	0.0	0.0	0.017316341	0.0	1.7958694	0.0	0.0	0.0	1.3668079	2.7737176	0.56625986	4.0018945	0.0	0.0	0.99507666	0.0	3.0318108	0.34389496	0.0	2.2784872	4.7640676	0.27317238	0.0	0.0	0.0	0.0	0.0	0.49666405	5.891186	0.0	0.04542017	0.0	0.0	4.323884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.649271	0.0	3.149036	1.6214256	1.2142017	1.3347874	0.0	1.5897733	0.0	1.8447313	0.0	0.0	0.33713675	0.0	0.0	1.3589565	0.0	5.4045477	1.4359407	0.8303232	1.0582108	0.0	0.0	0.0	1.3799449	0.0	0.0	0.65106654	0.0	0.0	4.956934	0.0	1.7632748	0.0	0.0	0.0	0.0	0.0	0.7985761	1.0254569	2.2642636	0.0	0.0	0.12111735	0.0	2.3192973	0.0	3.0935726	0.0
6026818055_R05C02	0.0	5.162122	4.169384	2.7341921	0.21124001	0.0	0.0	0.0	3.5956788	0.9893794	0.0	0.0	0.0	0.0	3.526232	6.016388	3.6078272	0.0	3.3987477	0.0	0.0	6.0317397	1.0099955	0.0	0.0	4.906399	0.0	0.0	0.0	0.0	1.332196	0.12513828	0.0	4.2776675	0.0	0.56691456	0.0	0.0	2.6068263	0.0	0.0	0.0	1.4108992	0.5391886	2.3933473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1695185	1.1914296	0.0	0.0	0.0	1.5557152	0.0	2.5300655	0.0	0.71489	0.0	0.0	0.0	0.0	0.0	6.6678324	0.14594841	0.5396056	1.3950126	0.30652428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.700721	0.0	5.3393865	0.0	0.32839203	0.0	0.0	0.0	0.0	3.5736601	1.5373445	0.0	0.0	1.0644896	0.0	2.0994158	0.0	1.7588282	0.5745542
6042324035_R02C01	0.0	1.2009941	2.3409295	1.5794322	2.1851323	0.0	0.0	1.6493483	2.4404774	0.0	0.0	0.0	0.8968849	0.99660015	0.0	1.8792362	0.0	1.3020164	1.6897533	0.0	0.044139624	0.75660324	0.42901325	0.0	0.0	4.4862103	0.0	0.0	0.0	0.53088665	0.0	0.23655176	0.0	2.4502196	0.0	1.047113	0.0	0.0	0.7164611	0.0	0.0	0.0	0.8747492	0.0	0.47978806	0.0	0.0	0.0	2.166386	0.0	1.065551	0.0	0.0	2.6887107	3.8930302	0.5161202	0.0979023	0.0	0.0	1.2544327	1.475235	0.0	0.53792274	0.05079508	0.0	0.0	1.9058641	0.0	2.7609477	1.4789095	0.05020666	0.0	0.33740234	0.0	2.0840673	0.0	0.0	0.8201692	0.0	0.0	0.0	1.9766927	0.0	1.6462176	1.5341115	2.7576165	1.3087087	0.0	0.289145	0.32230914	0.5557499	0.0	0.0	0.3369105	0.0	2.5391033	1.6895924	0.0	0.0	0.080504656
6026818055_R05C01	0.0	2.088295	1.628015	0.7090679	2.5669448	0.0	0.0	1.2118678	0.6662183	0.75596714	0.0	0.0	0.0	1.0027199	0.7001753	1.2170529	0.6694325	0.3602995	0.0	0.0	0.88049936	1.1861782	0.48548603	0.0	0.0	3.8626313	0.0	0.13030005	0.0	0.941699	0.0	2.2434757	0.0	1.5752802	0.0	0.46128178	0.0	0.0	0.9661891	0.0	0.0	0.55106795	0.0	0.0	0.0	0.6166339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.520282	2.2032108	0.9017761	0.972085	0.0	0.0	1.5466194	2.0797806	0.0	1.2151879	0.0	0.0	0.0	1.638172	0.0	3.2648115	1.6287613	0.53227186	0.0	0.064524174	0.0	0.0	0.0	0.0	0.0149309635	0.0	0.0	0.4153614	2.6863606	0.0	2.052523	1.3757486	1.3638434	0.48663902	0.0	0.0	0.058014035	0.18101597	0.0	0.0	0.5181658	0.0	1.1198995	0.5932536	0.1776702	0.0	0.40322113
6042316130_R01C01	0.0	3.7772772	0.0	0.39226055	4.5754457	0.0	0.0	0.0	0.0	4.58746	0.0	0.0	0.0	0.0	4.8748646	5.7639875	5.137898	0.0	0.0	0.0	0.0	4.3341527	5.994162	0.0	1.7490765	4.3368	3.1537848	0.0	0.0	0.0	0.5982573	0.3666544	1.9799981	0.30610228	0.0	1.4318528	0.0	0.0	3.968956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3003583	0.0	2.420449	0.0	0.0	0.0	0.0	2.1151643	0.0	0.0	0.0	0.0	0.110066414	0.0	0.0	0.0	0.0	4.3969097	0.0	4.0310497	2.6346996	0.85676	0.0	0.29716682	0.0	0.0	0.0	0.0043399334	0.0	0.0	2.8747058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.899074	2.0502992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6057833142_R02C02	0.0	0.6973611	0.0	2.3397312	3.4268963	0.0	0.0	2.9740539	0.0	2.0009232	0.0	0.0	0.3428173	0.0	0.4827484	1.5627828	1.099476	2.3447309	0.0	0.41801167	0.0	1.9714069	1.9712486	0.0	0.0	2.551283	0.75401735	0.0	0.0	1.7037668	0.0	0.0	1.1846876	0.57870054	0.0	3.4668174	0.0	0.0	1.7004323	0.0	0.0	0.0	0.78384614	1.2437772	0.0	0.0	0.0	0.03127241	1.7499402	0.0	1.2668581	0.036236048	0.0	3.786491	1.4382405	0.0	0.34866524	0.0	1.1823615	0.0	0.0	0.0	0.0	0.79034996	0.0	0.0	2.591219	0.016985148	0.9380959	0.78559303	0.8147249	0.0	0.1360364	0.0	2.774932	0.0	0.0	1.5784746	0.0	0.0	0.0	1.0814297	0.0	0.0	1.8271356	2.0429702	0.8592224	0.0	3.2644386	3.1926742	1.4866805	0.0	0.0	0.2949524	0.0	2.3172314	0.65155554	1.2255038	0.0	0.622046
6026818145_R06C01	0.0	4.6069674	0.7173748	2.7186327	4.038101	0.0	0.0	0.18565989	0.0	1.9986975	0.0	0.0	0.0	0.0716486	3.8296268	2.9714556	2.8825662	0.0	0.0	0.0	0.0	3.1759882	2.8921938	0.0	3.0201278	3.4878702	0.93420696	0.0	0.0	1.1941323	2.0610359	0.021430254	0.0	2.166987	0.0	0.70754004	0.0	0.0	3.8038988	0.0	0.0	0.0	0.0	1.3811885	1.6793294	0.0	0.0	0.0	0.0	0.0	0.0	0.30348253	0.0	3.267354	0.0	0.0	0.0	0.0	3.262567	0.0	0.0	0.0	0.0	0.35510588	0.0	0.0	0.6306344	0.0	3.862502	0.2976303	0.7735405	2.1632776	0.0	0.0	0.0	2.5692563	0.0	0.0	2.2615893	0.0	0.0	3.3930666	0.0	1.8335545	1.5316935	0.0	0.0	0.0	0.0	2.5933156	2.7329855	0.5708647	0.0	0.0	0.0	0.0	1.4628572	0.0	1.6384888	0.19376397
6929718014_R05C02	0.0	1.0576133	0.54712677	0.49253017	3.854104	0.0	0.0	2.1816788	0.0	0.18182468	0.0	0.0	0.0	0.46619987	0.8289821	0.4553938	0.0	0.75996673	0.0	0.0	0.0	0.11112118	1.175498	0.0	0.6122707	3.6875615	0.28403234	0.0	0.0	3.0820951	0.0	1.1939442	0.0	1.121881	0.0	2.0664248	0.0	0.0	1.8980818	0.0	0.0	0.0	0.0	0.0	0.0	0.24998236	0.0	0.0	1.0348537	0.0	1.1249232	0.27382374	0.0	2.3503852	2.1164465	0.0	1.7542925	0.0	0.0	0.29162788	1.0847979	0.0	0.0	0.3645692	0.0	0.0	1.2475826	0.0	1.6546335	1.1374168	0.49474812	0.0	0.14311695	0.0	1.7735174	0.0	0.0	0.0766145	1.1473739	0.0	0.0	1.9479465	0.0	0.0	2.3112993	2.0335946	0.32515693	0.0	2.5730152	2.1090508	0.0	0.0	0.0	0.11375165	0.0	2.624519	0.0672946	0.3498627	0.0	0.0
6005486018_R01C02	0.0	2.9024887	3.1166325	3.3311691	2.3540595	0.0	0.0	1.0151939	1.9688015	1.183053	0.0	0.74922276	0.0	0.79738235	4.2287674	2.8381457	1.444432	0.0	1.524152	0.0	0.0	1.3415833	1.527894	0.0	0.0	4.0283837	1.3769593	0.0	0.0	2.7692666	2.361647	0.7744951	0.0	2.9846454	0.0	1.9654055	0.0	0.0	2.7540107	0.0	0.0	0.0	2.697651	1.7758313	1.9789476	0.0	0.0	0.0	1.8913944	0.0	0.0	0.0	0.0	2.64575	1.2325206	0.0	0.81591034	0.0	1.8589226	0.47367477	2.1903992	0.0	0.0	0.7095127	0.0	0.0	0.0	0.0	3.6265957	1.206954	0.6055808	1.1391445	0.4963436	0.0	1.5542554	0.0875293	0.0	0.0	1.556	0.0	0.0	3.0227232	0.0	1.8851181	2.0850844	1.8833866	0.0	0.0	0.53033066	2.7287045	2.039877	1.8999887	0.0	0.0	0.0	0.12954926	2.0545616	0.0	0.8972964	0.6845808
